123,9984,10496,9728,10752
124,9728,10496,9728,10752
125,9984,10496,9472,10752
126,9984,10496,9472,10752
127,9984,10496,9472,10496
128,9728,10496,9472,10752
129,9728,10496,9472,10752
130,9984,10496,9472,10752
131,9984,10496,9472,10752
132,9728,10496,9472,10752
133,9728,10496,9472,10752
134,9728,10496,9472,10752
135,9728,10496,9472,11008
136,9728,10496,9472,10752
137,9728,10240,9472,10752
138,9728,10240,9472,11008
139,9728,10240,9728,11008
140,9728,10496,9472,11008
141,9728,10496,9728,11008
142,9728,10240,9728,11008
143,9728,10496,9728,11008
144,9984,10240,9728,11008
145,9984,10496,9728,11264
146,9984,10496,9984,11264
147,9984,10496,9728,11264
148,10240,10496,9984,11264
149,9984,10496,9984,11264
150,9984,10240,9984,11008
151,9984,10496,9984,11008
152,10240,10496,9984,11264
153,10240,10496,10240,11264
154,10496,10496,9984,11264
155,10496,10496,10240,11264
156,10496,10496,10240,11264
157,10496,10496,10240,11264
158,10496,10496,10240,11264
159,10496,10496,10240,11264
160,10752,10240,10240,11008
161,10496,10240,10240,11008
162,10496,10240,10240,11264
163,10752,10240,10240,11008
164,10752,10496,10240,11008
165,10752,10496,10240,11008
166,10752,10240,10240,11008
167,10496,10240,9984,11008
168,10752,10240,9984,11008
169,10496,10496,9984,11008
170,10496,10240,9984,10752
171,10496,10496,9984,10752
172,10240,10496,9984,10752
173,10240,10240,9984,10752
174,10240,10496,9984,10752
175,9984,10496,9984,10496
176,9984,10496,9984,10496
177,10240,10496,9984,10496
178,9984,10496,9984,10496
179,9984,10496,9984,10496
180,9984,10752,10240,10496
181,10240,10752,9984,10496
182,9984,10496,9984,10240
183,9984,10752,10240,10240
184,9984,10496,9984,10240
185,9984,10496,9984,10240
186,9984,10496,9984,10240
187,9984,10752,9984,10240
188,9984,10752,9984,10496
189,9984,10496,9984,10240
190,9984,10496,9984,10496
191,9984,10496,9984,10240
192,9984,10752,9984,10240
193,9984,10496,9984,10496
194,9984,10496,9984,10496
195,9984,10496,9984,10496
196,9984,10496,9728,10496
197,9984,10752,9984,10496
198,9728,10752,9984,10240
199,9728,10752,9728,10496
200,9728,10752,9728,10240
201,9728,10752,9728,10240
202,9984,10752,9728,10240
203,9984,10752,9728,10496
204,9728,10752,9728,10240
205,9472,10752,9728,10240
206,9472,10752,9728,10496
207,9472,10752,9728,10496
208,9472,10752,9728,10496
209,9472,10752,9728,10496
210,9472,10752,9728,10496
211,9472,10752,9728,10496
212,9472,10752,9728,10496
213,9472,10752,9728,10752
214,9472,10752,9728,10752
215,9728,11008,9728,10752
216,9728,10752,9472,10752
217,9472,10752,9728,10752
218,9728,10752,9728,11008
219,9728,10752,9728,11008
220,9728,10752,9728,11008
221,9728,10752,9728,11008
222,9728,10752,9984,11008
223,9728,10752,9728,11008
224,9728,10752,9984,11008
225,9728,10752,9984,11008
226,9472,10752,9984,11008
227,9728,10752,9984,11008
228,9728,10752,9984,11008
229,9728,10752,9984,11264
230,9472,10752,9984,11008
231,9728,10752,9984,11008
232,9472,10496,9984,11008
233,9472,10496,9984,11008
234,9728,10496,10240,11008
235,9728,10496,10240,11008
236,9728,10496,10240,11008
237,9728,10496,10240,11008
238,9728,10496,10240,11008
239,9728,10496,10240,11008
240,9984,10496,10240,11008
241,9728,10496,10496,11008
242,9728,10752,10240,11008
243,9728,10752,10240,11008
244,9984,10752,10496,11008
245,9728,10752,10240,11264
246,9728,10752,10496,11008
247,9728,10752,10496,11008
248,9728,10752,10240,11008
249,9728,10752,10240,11264
250,9728,10752,10240,11008
251,9728,10752,9984,11008
252,9728,10752,9984,11008
253,9728,10752,9984,11008
254,9728,10752,9984,11008
255,9728,10752,9984,11008
256,9728,10752,9984,11008
257,9728,10752,9984,11008
258,9728,10752,9984,11008
259,9984,10752,9984,11008
260,9728,10752,9728,11008
261,9728,10752,9728,11008
262,9728,10752,9728,11008
263,9728,10752,9728,10752
264,9728,10496,9728,11008
265,9728,10496,9472,11008
266,9728,10496,9472,11008
267,9728,10496,9472,11008
268,9472,10496,9472,11008
269,9728,10240,9472,11008
270,9472,10240,9472,11008
271,9728,10240,9472,11008
272,9472,10240,9472,11008
273,9472,10240,9472,11008
274,9472,9984,9472,11264
275,9472,9984,9216,11264
276,9472,10240,9472,11520
277,9472,9984,9472,11264
278,9472,9984,9472,11264
279,9472,9984,9472,11264
280,9472,9984,9216,11520
281,9472,9984,9216,11264
282,9472,9984,9472,11520
283,9728,9984,9472,11520
284,9728,9984,9472,11520
285,9728,9984,9472,11264
286,9728,9728,9472,11264
287,9728,9728,9472,11520
288,9728,9728,9472,11520
289,9728,9728,9472,11264
290,9984,9728,9472,11520
291,9984,9728,9472,11264
292,9984,9728,9472,11264
293,9984,9728,9472,11264
294,10240,9728,9728,11264
295,9984,9728,9728,11264
296,10240,9728,9728,11264
297,10240,9728,9728,11008
298,10240,9728,9728,11008
299,10240,9728,9984,11008
300,10240,9728,9984,11008
301,10240,9728,9984,11008
302,10240,9728,9984,11008
303,10240,9728,10240,11008
304,10240,9728,9984,11008
305,10496,9728,10240,11008
306,10496,9728,10240,11008
307,10240,9984,10240,11008
308,10496,9984,10240,11264
309,10240,9984,10240,11264
310,10240,9984,10240,11008
311,10240,9984,10240,11008
312,10240,10240,10240,11008
313,10240,9984,10240,11008
314,10240,10240,10240,11008
315,9984,10240,10240,11008
316,9984,10496,10240,11264
317,9984,10240,10240,11008
318,9984,10496,10240,11264
319,9984,10240,10240,11008
320,9984,10240,10240,11264
321,9984,10496,10240,11008
322,9984,10496,10240,11008
323,9984,10752,10240,11264
324,9984,10496,10240,11008
325,10240,10496,10240,11008
326,9984,10496,10240,11008
327,10240,10496,10240,11008
328,10240,10496,9984,11264
329,10240,10496,10240,11264
330,10240,10496,10240,11264
331,10240,10496,10240,11264
332,10240,10496,10240,11264
333,10240,10240,10240,11264
334,10496,10496,10240,11264
335,10496,10240,10240,11264
336,10240,10240,10240,11520
337,10240,10496,10240,11520
338,10496,10496,10240,11520
339,10240,10496,10240,11264
340,10240,10496,10496,11264
341,10240,10496,10240,11520
342,10240,10496,10496,11264
343,10240,10496,10496,11264
344,10240,10240,10496,11264
345,10240,10240,10496,11264
346,10240,10240,10496,11264
347,10496,10240,10496,11264
348,10496,9984,10496,11264
349,10240,10240,10496,11008
350,10240,10240,10496,11008
351,10240,10240,10496,11008
352,10496,10240,10496,11008
353,10496,9984,10496,10752
354,10496,9984,10496,10752
355,10496,9984,10496,10752
356,10240,9984,10240,10752
357,10496,9984,10240,10752
358,10496,10240,10240,10496
359,10496,9984,10240,10752
360,10496,9984,10240,10752
361,10496,10240,9984,10496
362,10496,10240,9984,10752
363,10752,10240,9984,10752
364,10752,10240,9984,10752
365,10496,9984,9728,10752
366,10496,10240,9728,10752
367,10496,10240,9728,10752
368,10496,9984,9472,11008
369,10496,10240,9472,11008
370,10496,9984,9472,11008
371,10496,9984,9472,11008
372,10496,10240,9728,11264
373,10240,10240,9472,11264
374,10240,10240,9216,11264
375,10240,10240,9472,11264
376,10240,10240,9472,11264
377,10240,9984,9472,11264
378,10240,9984,9472,11520
379,10240,9984,9728,11520
380,10240,9984,9472,11520
381,10240,9984,9728,11520
382,10240,9984,9728,11520
383,10240,9984,9728,11264
384,10240,9984,9728,11520
385,10240,9984,9472,11520
386,10240,9984,9728,11264
387,10496,9728,9984,11520
388,10240,9984,9728,11264
389,10240,9984,9984,11264
390,10240,9984,9984,11264
391,10240,9728,9984,11008
392,10240,9984,9984,11264
393,10240,9984,9984,11008
394,10240,9984,9984,11008
395,10240,9984,9984,11008
396,10240,9984,10240,11008
397,10240,9984,10240,11008
398,10240,9984,9984,10752
399,9984,9984,9984,10752
400,10240,9984,9984,10752
401,9984,9984,9984,10752
402,10240,9984,9984,10752
403,10240,9984,9984,10752
404,10240,10240,10240,10752
405,10240,9984,10240,10752
406,10240,9984,9984,10752
407,9984,10240,9984,10752
408,10240,10240,9984,10752
409,9984,10240,9984,10752
410,10240,10240,9984,10752
411,10240,10240,9984,11008
412,10240,10240,10240,10752
413,10240,10240,9984,10752
414,10240,10240,9984,11008
415,10240,10240,9984,11008
416,10240,10240,10240,11008
417,10240,10240,10240,11008
418,9984,10240,9984,11008
419,10240,10240,10240,11008
420,10240,10240,10240,11008
421,10240,10240,10240,11008
422,9984,10240,10240,11008
423,9984,10240,10240,11008
424,9984,10240,9984,11008
425,9984,10240,10240,11008
426,9984,9984,10240,11008
427,9984,10240,10240,11008
428,9984,10240,9984,11008
429,9984,10240,9984,10752
430,9728,10240,9984,11008
431,9984,10240,9984,11008
432,9984,10240,9984,10752
433,9984,10240,9984,11008
434,9728,10240,9728,11008
435,9984,10240,9984,10752
436,9984,10496,9984,11008
437,9984,10496,9984,11008
438,9984,10240,9984,11008
439,9984,10240,9728,11008
440,9984,10240,9984,11008
441,9984,10496,9728,11008
442,9984,10240,9728,11008
443,9984,10496,9728,11008
444,9984,10240,9728,11008
445,10240,10240,9728,11008
446,10240,10240,9984,11008
447,9984,10496,9728,11008
448,10240,10240,9728,10752
449,10240,10240,9728,10752
450,10240,10496,9728,10752
451,10240,10240,9728,10752
452,10240,10496,9728,10752
453,10240,10240,9984,10752
454,10240,10496,9728,10752
455,10240,10240,9728,10752
456,10240,10240,9728,10752
457,10240,10496,9728,10752
458,10240,10496,9728,10752
459,10240,10496,9728,10752
460,10240,10496,9728,11008
461,10240,10496,9728,10752
462,9984,10496,9472,10752
463,9984,10752,9472,10752
464,9984,10496,9472,10752
465,9984,10496,9472,11008
466,9984,10496,9216,10752
467,9984,10752,9472,11008
468,9984,10752,9472,11008
469,9728,10752,9472,11008
470,9728,10496,9216,11008
471,9728,10496,9216,11008
472,9728,10496,9472,11008
473,9728,10496,9472,11008
474,9728,10752,9472,11008
475,9728,10496,9472,11264
476,9728,10752,9472,11264
477,9728,10496,9472,11264
478,9728,10496,9472,11264
479,9728,10496,9728,11264
480,9728,10752,9472,11264
481,9728,10752,9728,11264
482,9728,10752,9728,11264
483,9984,10752,9728,11264
484,9984,10752,9984,11264
485,9984,10752,9984,11264
486,10240,10752,9984,11264
487,9984,10752,9984,11264
488,9984,10752,9984,11264
489,9984,10752,9984,11264
490,9984,10752,9984,11264
491,10240,10752,9984,11264
492,10240,10752,9984,11264
493,9984,10752,9984,11264
494,10240,10752,9984,11264
495,9984,10752,9728,11264
496,9984,10752,9728,11264
497,10240,10752,9728,11264
498,9984,10752,9984,11264
499,9984,10496,9984,11264
500,9984,10496,9984,11264
501,9984,10496,10240,11264
502,9728,10496,9984,11520
503,9728,10496,9984,11264
504,9984,10496,9984,11264
505,9728,10496,9984,11520
506,9728,10496,9984,11520
507,9728,10496,9984,11520
508,9728,10496,10240,11520
509,9728,10496,9984,11520
510,9728,10496,9984,11520
511,9728,10496,9984,11264
512,9728,10752,9984,11264
513,9728,10496,9984,11264
514,9984,10496,9984,11264
515,9984,10752,9984,11264
516,9984,10496,9728,11264
517,9984,10496,9728,11008
518,9984,10496,9728,11008
519,9984,10496,9472,11008
520,9984,10496,9472,11008
521,9984,10496,9472,11008
522,10240,10496,9472,10752
523,10240,10752,9472,10752
524,10240,10752,9216,10752
525,9984,10496,9216,10496
526,9984,10752,9216,10496
527,9984,10752,9216,10496
528,10240,10752,9216,10496
529,10240,10752,8960,10496
530,9984,10752,8960,10496
531,10240,10752,8960,10496
532,10240,10752,9216,10496
533,10240,10752,9216,10752
534,10240,11008,8960,10752
535,10240,11008,8960,10496
536,10240,11008,8960,10496
537,10240,10752,9216,10496
538,10240,11008,9216,10496
539,10496,11008,9216,10752
540,10496,11008,9216,10752
541,10240,11008,9472,10752
542,10240,11008,9472,10752
543,10240,11008,9472,10752
544,10496,11008,9472,10752
545,10496,11008,9472,10752
546,10240,11008,9472,10752
547,10496,11008,9472,10752
548,10496,11008,9472,10752
549,10496,11008,9472,10496
550,10240,11008,9728,10752
551,10240,11008,9728,10496
552,10240,10752,9472,10496
553,10240,11008,9728,10496
554,10240,11008,9728,10496
555,10240,11008,9728,10496
556,10240,11008,9728,10496
557,10240,10752,9728,10496
558,10240,11008,9728,10496
559,10240,11008,9728,10496
560,10240,11008,9728,10240
561,10240,11008,9728,10240
562,10240,10752,9728,10240
563,10240,10752,9728,10240
564,10240,10752,9728,10240
565,9984,10752,9984,10240
566,9984,10496,9728,10240
567,9984,10496,9984,10240
568,9984,10240,9728,10240
569,9984,10240,9984,10240
570,9984,10240,9984,10240
571,9728,10240,9984,10240
572,9728,10240,9984,9984
573,9728,10240,9984,9984
574,9728,9984,9728,10240
575,9728,9984,9984,10240
576,9728,9984,9984,9984
577,9984,9984,9984,10240
578,9728,9984,9984,10240
579,9728,9984,9984,10240
580,9984,9984,9728,10240
581,9728,9984,9984,10240
582,9728,9984,9984,10496
583,9728,9984,9728,10240
584,9728,9728,9728,10496
585,9472,9984,9984,10240
586,9472,9984,9984,10496
587,9472,9984,9984,10496
588,9472,9984,9984,10496
589,9728,9984,9984,10496
590,9472,9984,9984,10496
591,9472,9984,10240,10496
592,9472,9984,10240,10496
593,9472,9984,10240,10752
594,9472,9984,10240,10752
595,9472,9984,10240,10752
596,9472,10240,10496,10752
597,9472,9984,10496,10752
598,9216,10240,10496,10752
599,9472,10240,10496,11008
600,9472,10240,10496,11008
601,9472,10240,10496,11008
602,9472,10496,10496,11008
603,9728,10496,10752,11008
604,9728,10496,10752,11008
605,9728,10496,10752,11008
606,9728,10496,10752,11008
607,9984,10240,10496,11264
608,9984,10496,10752,11264
609,9984,10496,10496,11264
610,9984,10496,10752,11264
611,10240,10496,10752,11264
612,10240,10496,10496,11520
613,10496,10240,10752,11264
614,10240,10496,10496,11520
615,10496,10240,10496,11520
616,10496,10240,10240,11520
617,10496,10240,10240,11520
618,10752,10240,10240,11776
619,10752,10240,10240,11520
620,10752,10240,10240,11520
621,10496,10240,10240,11520
622,10752,10240,10240,11264
623,10752,10240,10240,11520
624,10752,10240,10240,11520
625,10752,10240,10240,11520
626,10752,10240,10240,11520
627,10752,10496,9984,11520
628,10752,10496,9984,11520
629,10752,10240,9984,11776
630,10752,10240,9984,11520
631,10752,10240,9984,11520
632,10496,10240,9984,11520
633,10496,10240,9984,11520
634,10496,10240,9984,11520
635,10496,10240,9984,11520
636,10496,10496,9728,11520
637,10752,10496,9728,11520
638,10752,10496,9984,11520
639,10752,10240,9728,11520
640,10496,10240,9728,11520
641,10752,10240,9728,11264
642,10752,10240,9984,11264
643,10752,10240,9984,11264
644,10496,10240,9984,11264
645,10496,10240,9984,11264
646,10496,10240,9984,11264
647,10496,10240,9984,11264
648,10496,10240,10240,11264
649,10240,10240,10240,11008
650,10496,10240,10240,11264
651,10496,10240,10240,11008
652,10496,10496,10240,11008
653,10496,10240,10240,11008
654,10240,10240,10240,11008
655,10240,10240,10240,11008
656,10240,10240,9984,11008
657,10240,10240,9984,10752
658,10240,10240,9984,10752
659,10240,10240,9984,10752
660,10240,10240,9984,10752
661,10240,10240,9984,10752
662,10240,10240,9984,10752
663,10240,9984,9728,10752
664,9984,9984,9728,10752
665,10240,9984,9728,10752
666,10240,9984,9728,10752
667,10240,9984,9728,10752
668,10240,9984,9728,10752
669,9984,9984,9728,10752
670,10240,9984,9472,10752
671,10240,9984,9472,10752
672,10240,9984,9472,10752
673,10240,9728,9472,10752
674,10240,9984,9472,10752
675,10240,9984,9472,10752
676,10496,9984,9472,10752
677,10240,9984,9472,10752
678,10240,9984,9472,10752
679,10240,9984,9472,10752
680,10496,9984,9472,10752
681,10496,9984,9472,10752
682,10496,9984,9472,11008
683,10752,9984,9728,11008
684,10496,9984,9728,11008
685,10752,9984,9728,10752
686,10752,9984,9472,10752
687,10752,9984,9728,10752
688,10752,10240,9728,10752
689,10752,10240,9728,10752
690,10752,10240,9728,10752
691,10752,10240,9728,10752
692,10752,10240,9728,10752
693,10752,10240,9984,10752
694,10496,10240,9984,10752
695,10496,10496,9984,10752
696,10496,10496,9984,10752
697,10496,10496,9984,10752
698,10496,10496,9984,10752
699,10496,10752,10240,10752
700,10496,10752,9984,10752
701,10496,10496,9984,10752
702,10496,10752,10240,10496
703,10496,10752,9984,10752
704,10496,10752,10240,10752
705,10496,10752,10240,10752
706,10496,10752,10240,10496
707,10496,10752,10240,10496
708,10496,10752,10240,10496
709,10496,10752,10240,10496
710,10240,10752,10240,10496
711,10240,10752,10240,10496
712,10240,10496,10240,10496
713,10496,10496,10240,10496
714,10496,10496,10240,10240
715,10496,10752,9984,10496
716,10496,10496,9984,10496
717,10496,10496,9984,10496
718,10496,10240,9984,10496
719,10240,10496,9728,10496
720,10240,10240,9728,10496
721,10240,10240,9728,10496
722,10240,10496,9728,10496
723,10240,10240,9728,10496
724,10240,10240,9472,10496
725,10240,10240,9728,10496
726,10240,10240,9472,10240
727,10240,10240,9472,10240
728,10240,10240,9472,10240
729,9984,10240,9472,10240
730,10240,9984,9472,10240
731,10240,9984,9472,10496
732,10240,9984,9728,10496
733,10240,9728,9728,10496
734,10240,9728,9472,10496
735,9984,9728,9472,10752
736,10240,9728,9728,10496
737,10240,9728,9728,10496
738,10240,9472,9728,10752
739,10240,9728,9728,10752
740,10240,9728,9728,10752
741,10496,9472,9728,10752
742,10496,9728,9728,11008
743,10240,9728,9472,10752
744,10496,9728,9728,10752
745,10240,9728,9472,10752
746,10240,9728,9728,10752
747,10240,9984,9728,10752
748,9984,9984,9472,10752
749,9984,9984,9472,10752
750,9984,9984,9472,10496
751,9984,9984,9472,10496
752,9984,9984,9472,10496
753,9984,10240,9472,10496
754,9728,10240,9472,10496
755,9728,10240,9472,10496
756,9728,10240,9472,10752
757,9728,10240,9472,10752
758,9728,10240,9472,10752
759,9984,10240,9472,10752
760,9728,10240,9216,10752
761,9728,10240,9472,10752
762,9984,10240,9472,10752
763,9984,10496,9216,11008
764,9984,10496,9472,10752
765,9984,10496,9472,10752
766,9984,10240,9216,11008
767,9984,10496,9216,10752
768,9984,10240,9216,11008
769,9984,10496,9216,10752
770,9984,10240,9216,11008
771,9984,10240,9216,11008
772,9984,10240,9472,11008
773,9984,10240,9472,11264
774,9728,10240,9472,11008
775,9984,10240,9472,11008
776,9984,10240,9472,11008
777,9728,10240,9472,11264
778,9728,10496,9472,11008
779,9728,10496,9472,11008
780,9984,10496,9472,11008
781,9984,10752,9472,11008
782,9984,10752,9472,10752
783,9984,10752,9472,11008
784,9984,10752,9472,11008
785,9984,10752,9472,11008
786,9984,10752,9728,11008
787,9984,11008,9472,11008
788,9984,11008,9728,10752
789,9984,11008,9984,10752
790,9984,11008,9728,11008
791,9984,11008,9728,10752
792,9984,11008,9728,10752
793,9984,11264,9728,10752
794,9984,11008,9728,10752
795,9984,11008,9728,10752
796,9984,11008,9728,10752
797,9984,11008,9728,10752
798,9984,11008,9728,11008
799,9984,11008,9728,11008
800,9984,11008,9728,10752
801,9984,11008,9728,11008
802,9984,10752,9728,11008
803,9984,11008,9728,11008
804,9984,11008,9728,11008
805,9984,11008,9728,11008
806,10240,11008,9728,11008
807,10240,11008,9728,11008
808,10240,10752,9728,11008
809,9984,10752,9728,10752
810,10240,11008,9728,11008
811,10240,11008,9728,10752
812,10240,10752,9728,10752
813,10240,10752,9728,10752
814,10240,10752,9728,10752
815,9984,10496,9728,10752
816,10240,10752,9728,10496
817,9984,10752,9728,10496
818,10240,10496,9728,10496
819,10240,10752,9728,10496
820,10240,10752,9728,10752
821,10240,10752,9728,10496
822,9984,10752,9728,10496
823,9984,10752,9728,10496
824,9984,10752,9728,10496
825,9984,10752,9728,10752
826,9984,10752,9472,10752
827,9984,10752,9472,10752
828,9984,10752,9472,10752
829,9728,10496,9472,10752
830,9728,10496,9472,10752
831,9728,10496,9472,10752
832,9728,10496,9472,10496
833,9728,10240,9472,10752
834,9472,10496,9472,10752
835,9472,10240,9472,10752
836,9728,10240,9216,10752
837,9472,10240,9472,10752
838,9472,10240,9472,10752
839,9472,10240,9472,10496
840,9728,10240,9472,10496
841,9728,10240,9472,10496
842,9728,10240,9472,10496
843,9984,10240,9472,10496
844,9984,10240,9472,10240
845,9984,10240,9472,10240
846,9984,10240,9472,10240
847,10240,10240,9472,10240
848,10240,10240,9472,10240
849,10240,10240,9472,10240
850,10240,10240,9472,10240
851,10240,10240,9728,10240
852,10496,10240,9472,10240
853,10240,10240,9728,10496
854,10496,10240,9728,10496
855,10496,10240,9728,10496
856,10496,10240,9728,10496
857,10496,10496,9728,10496
858,10496,10496,9728,10496
859,10496,10496,9728,10496
860,10496,10496,9728,10496
861,10496,10496,9984,10752
862,10496,10496,9984,10752
863,10496,10240,9984,10752
864,10496,10496,9728,10752
865,10496,10496,9728,10752
866,10496,10496,9728,10752
867,10496,10496,9984,10752
868,10752,10240,9984,11008
869,10752,10496,9984,11008
870,10496,10240,9984,11008
871,10752,10240,9984,11008
872,10496,10240,9984,11008
873,10496,10240,9984,11008
874,10752,10240,9984,11008
875,10752,10496,9984,11008
876,10752,10240,9984,11008
877,10752,10496,9984,11008
878,10752,10496,9984,11264
879,10752,10496,9984,11008
880,10752,10240,9984,11008
881,10752,10496,9984,11008
882,10496,10496,9984,11008
883,10496,10496,9984,11008
884,10496,10752,9728,11264
885,10496,10496,9728,11008
886,10496,10496,9728,11008
887,10496,10752,9728,11008
888,10240,10752,9472,11008
889,10496,10752,9728,11264
890,10496,10752,9472,11264
891,10240,10752,9472,11264
892,10496,10752,9472,11264
893,10240,11008,9472,11264
894,10240,11008,9472,11264
895,10240,10752,9216,11264
896,9984,11008,9216,11264
897,10240,11008,9472,11264
898,9984,10752,9216,11520
899,9984,10752,9216,11520
900,9984,10752,9216,11520
901,9984,10752,9216,11520
902,9984,10752,9216,11520
903,9984,10752,9216,11520
904,9984,10752,9472,11520
905,9984,10752,9472,11520
906,9984,10496,9472,11520
907,9984,10496,9472,11520
908,9984,10496,9728,11520
909,9984,10496,9728,11520
910,9984,10240,9728,11520
911,9984,10240,9728,11264
912,9984,10240,9728,11520
913,9984,9984,9728,11264
914,9984,9984,9984,11520
915,9984,9984,9984,11264
916,9984,9984,9984,11520
917,9984,9984,9984,11520
918,9984,9984,9984,11520
919,9728,9984,9984,11264
920,9728,9984,9984,11520
921,9728,9984,9984,11520
922,9728,9984,9984,11520
923,9728,10240,9984,11520
924,9472,10240,9984,11520
925,9728,10240,9984,11264
926,9472,10240,9984,11264
927,9472,10240,9984,11264
928,9472,10496,9984,11264
929,9472,10496,9984,11008
930,9472,10496,9984,11264
931,9472,10240,9984,11008
932,9472,10496,9984,11008
933,9728,10496,9984,11008
934,9472,10496,9984,11008
935,9728,10496,9984,10752
936,9728,10496,9984,11008
937,9728,10496,10240,10752
938,9728,10496,10240,11008
939,9728,10496,10240,11008
940,9728,10496,10240,11008
941,9728,10496,10240,10752
942,9728,10496,10240,10752
943,9728,10240,10240,10752
944,9728,10240,9984,10752
945,9984,10240,9984,11008
946,9984,10240,9984,10752
947,9984,10240,9984,10752
948,9984,10240,9984,10752
949,9984,10240,9984,10752
950,9984,10240,9984,10752
951,9984,10240,9728,10496
952,9984,10240,9984,10752
953,9984,10240,9728,10752
954,9984,10240,9728,10752
955,9984,10240,9728,10752
956,9984,10240,9728,10752
957,9984,10240,9728,10496
958,9984,10240,9728,10496
959,9984,10240,9472,10496
960,9984,10240,9728,10496
961,9984,10240,9728,10496
962,9984,10240,9728,10496
963,9984,10240,9728,10496
964,9728,10240,9728,10496
965,9984,10496,9728,10496
966,9984,10496,9728,10496
967,9984,10240,9728,10496
968,9728,10240,9728,10496
969,9984,10240,9728,10496
970,9984,10240,9728,10496
971,9984,10496,9728,10752
972,9984,10240,9728,10752
973,9984,10240,9728,10496
974,9984,10240,9728,10752
975,9984,10240,9728,11008
976,9984,10240,9728,10752
977,10240,10496,9728,10752
978,10240,10496,9728,10752
979,10496,10496,9728,10752
980,10752,10240,9728,10752
981,10752,10496,9472,10752
982,11264,10496,9472,10752
983,11520,10496,9728,10752
984,11776,10496,9472,10752
985,12288,10496,9472,10752
986,12544,10496,9472,10752
987,13056,10496,9728,10752
988,13568,10496,9472,10752
989,14080,10496,9472,10752
990,14336,10496,9472,10752
991,14848,10240,9472,10752
992,15360,10496,9472,10496
993,15616,10496,9472,10496
994,15872,10752,9216,10496
995,16384,10752,9472,10496
996,16896,11008,9472,10496
997,17152,11264,9472,10496
998,17408,11776,9472,10496
999,17664,11776,9472,10496
